label,sentence
VerbDirectObjectAgreement_40_spa_eng_ungrammatical,La olla tiene ladle listo.
VerbDirectObjectAgreement_41_spa_eng_ungrammatical,La gaveta tiene whisk limpio.
VerbDirectObjectAgreement_42_spa_eng_ungrammatical,El cajón tiene peeler afilado.
VerbDirectObjectAgreement_43_spa_eng_ungrammatical,La encimera tiene grater junto al fregadero.
VerbDirectObjectAgreement_44_spa_eng_ungrammatical,La alacena tiene measuring_cup ordenada.
VerbDirectObjectAgreement_45_spa_eng_ungrammatical,La encimera tiene cutting_board limpia.
VerbDirectObjectAgreement_46_spa_eng_ungrammatical,La mesa tiene rolling_pin listo.
VerbDirectObjectAgreement_47_spa_eng_ungrammatical,La cocina tiene thermometer calibrado.
VerbDirectObjectAgreement_48_spa_eng_ungrammatical,La encimera tiene timer programado.
VerbDirectObjectAgreement_49_spa_eng_ungrammatical,La carpeta tiene recipe impresa.
VerbDirectObjectAgreement_50_spa_eng_ungrammatical,La bolsa tiene ingredient fresco.
VerbDirectObjectAgreement_51_spa_eng_ungrammatical,El perchero tiene glove colgado.
VerbDirectObjectAgreement_52_spa_eng_ungrammatical,El taller tiene helmet sobre la mesa.
VerbDirectObjectAgreement_53_spa_eng_ungrammatical,El garaje tiene ladder apoyada.
VerbDirectObjectAgreement_54_spa_eng_ungrammatical,El muelle tiene crate apilado.
VerbDirectObjectAgreement_55_spa_eng_ungrammatical,La bodega tiene barrel alineado.
VerbDirectObjectAgreement_56_spa_eng_ungrammatical,El camión tiene crate en la plataforma.
VerbDirectObjectAgreement_57_spa_eng_ungrammatical,La cocina tiene stool junto a la isla.
VerbDirectObjectAgreement_58_spa_eng_ungrammatical,La caja tiene sticker por fuera.
VerbDirectObjectAgreement_59_spa_eng_ungrammatical,La sala tiene magazine sobre la mesa.
VerbDirectObjectAgreement_60_spa_eng_ungrammatical,El mostrador tiene brochure para los visitantes.
VerbDirectObjectAgreement_61_spa_eng_ungrammatical,La cesta tiene leaf seco.
VerbDirectObjectAgreement_62_spa_eng_ungrammatical,El jardín tiene twig recogido.
VerbDirectObjectAgreement_63_spa_eng_ungrammatical,La bolsa tiene seed para plantar.
VerbDirectObjectAgreement_64_spa_eng_ungrammatical,El sendero tiene pebble suelto.
VerbDirectObjectAgreement_65_spa_eng_ungrammatical,La obra tiene brick apilado.
VerbDirectObjectAgreement_66_spa_eng_ungrammatical,El almacén tiene beam de madera.
VerbDirectObjectAgreement_67_spa_eng_ungrammatical,La caja tiene nail suelto.
VerbDirectObjectAgreement_68_spa_eng_ungrammatical,El estante tiene bolt de repuesto.
VerbDirectObjectAgreement_69_spa_eng_ungrammatical,El cajón tiene washer organizada.
VerbDirectObjectAgreement_70_spa_eng_ungrammatical,La puerta tiene hinge oxidado.
VerbDirectObjectAgreement_71_spa_eng_ungrammatical,El estudio tiene paintbrush en el vaso.
VerbDirectObjectAgreement_72_spa_eng_ungrammatical,La galería tiene canvas en la pared.
VerbDirectObjectAgreement_73_spa_eng_ungrammatical,El taller tiene easel listo.
VerbDirectObjectAgreement_74_spa_eng_ungrammatical,La mesa tiene scissor junto al papel.
VerbDirectObjectAgreement_75_spa_eng_ungrammatical,El costurero tiene needle ordenada.
VerbDirectObjectAgreement_76_spa_eng_ungrammatical,La caja tiene thread de colores.
VerbDirectObjectAgreement_77_spa_eng_ungrammatical,El cajón tiene button suelto.
VerbDirectObjectAgreement_78_spa_eng_ungrammatical,La bolsa tiene zipper de repuesto.
VerbDirectObjectAgreement_79_spa_eng_ungrammatical,La oficina tiene staple en el cajón.
VerbDirectObjectAgreement_80_spa_eng_ungrammatical,El escritorio tiene clip para papeles.
VerbDirectObjectAgreement_81_spa_eng_ungrammatical,El archivador tiene folder etiquetado.
VerbDirectObjectAgreement_82_spa_eng_ungrammatical,La mesa tiene document para firmar.
VerbDirectObjectAgreement_83_spa_eng_ungrammatical,La sala tiene report impreso.
VerbDirectObjectAgreement_84_spa_eng_ungrammatical,El mostrador tiene invoice pendiente.
VerbDirectObjectAgreement_85_spa_eng_ungrammatical,La caja tiene receipt guardado.
VerbDirectObjectAgreement_86_spa_eng_ungrammatical,El restaurante tiene menu sobre las mesas.
VerbDirectObjectAgreement_87_spa_eng_ungrammatical,La cocina tiene order en espera.
VerbDirectObjectAgreement_88_spa_eng_ungrammatical,La despensa tiene ingredient fresco.
VerbDirectObjectAgreement_89_spa_eng_ungrammatical,El estante tiene spice en frascos.
VerbDirectObjectAgreement_90_spa_eng_ungrammatical,El jardín tiene herb plantada.
VerbDirectObjectAgreement_91_spa_eng_ungrammatical,El vivero tiene seedling en bandejas.
VerbDirectObjectAgreement_92_spa_eng_ungrammatical,El taller tiene toolbox cerrada.
VerbDirectObjectAgreement_93_spa_eng_ungrammatical,La estantería tiene manual técnico.
VerbDirectObjectAgreement_94_spa_eng_ungrammatical,El mostrador tiene guide para turistas.
VerbDirectObjectAgreement_95_spa_eng_ungrammatical,La recepción tiene brochure informativo.
VerbDirectObjectAgreement_96_spa_eng_ungrammatical,La entrada tiene leaflet sobre eventos.
VerbDirectObjectAgreement_97_spa_eng_ungrammatical,La pared tiene poster promocional.
VerbDirectObjectAgreement_98_spa_eng_ungrammatical,La mesa tiene flyer para repartir.
VerbDirectObjectAgreement_99_spa_eng_ungrammatical,La caja tiene sticker con el logo.
VerbDirectObjectAgreement_100_spa_eng_ungrammatical,El paquete tiene label visible.
VerbDirectObjectAgreement_101_spa_eng_ungrammatical,El tocador tiene glass sobre la repisa.
VerbDirectObjectAgreement_102_spa_eng_ungrammatical,El perchero tiene scarf colgado.
VerbDirectObjectAgreement_103_spa_eng_ungrammatical,La entrada tiene umbrella junto a la puerta.
VerbDirectObjectAgreement_104_spa_eng_ungrammatical,La caja tiene glove en el fondo.
VerbDirectObjectAgreement_105_spa_eng_ungrammatical,El armario tiene mitten en la balda.
VerbDirectObjectAgreement_106_spa_eng_ungrammatical,El zapatero tiene boot alineada.
VerbDirectObjectAgreement_107_spa_eng_ungrammatical,La playa tiene sandal abandonada.
VerbDirectObjectAgreement_108_spa_eng_ungrammatical,La habitación tiene slipper junto a la cama.
VerbDirectObjectAgreement_109_spa_eng_ungrammatical,La mesa tiene glass2 encima del libro.
VerbDirectObjectAgreement_110_spa_eng_ungrammatical,El mirador tiene binocular disponible.
VerbDirectObjectAgreement_111_spa_eng_ungrammatical,La joyería tiene watch en la vitrina.
VerbDirectObjectAgreement_112_spa_eng_ungrammatical,La bandeja tiene bracelet junto al espejo.
VerbDirectObjectAgreement_113_spa_eng_ungrammatical,La caja tiene earring emparejado.
VerbDirectObjectAgreement_114_spa_eng_ungrammatical,El estuche tiene coin antigua.
VerbDirectObjectAgreement_115_spa_eng_ungrammatical,El álbum tiene stamp raro.
VerbDirectObjectAgreement_116_spa_eng_ungrammatical,La mesa tiene postcard apilada.
VerbDirectObjectAgreement_117_spa_eng_ungrammatical,La nevera tiene magnet decorativo.
VerbDirectObjectAgreement_118_spa_eng_ungrammatical,El llavero tiene key nueva.
VerbDirectObjectAgreement_119_spa_eng_ungrammatical,La estación tiene charger libre.
VerbDirectObjectAgreement_120_spa_eng_ungrammatical,La mesa tiene cable suelto.
VerbDirectObjectAgreement_121_spa_eng_ungrammatical,La caja tiene adapter variado.
VerbDirectObjectAgreement_122_spa_eng_ungrammatical,El taller tiene plug de repuesto.
VerbDirectObjectAgreement_123_spa_eng_ungrammatical,El armario tiene filter de aire.
VerbDirectObjectAgreement_124_spa_eng_ungrammatical,La caja tiene bulb de repuesto.
VerbDirectObjectAgreement_125_spa_eng_ungrammatical,La caja tiene battery alcalina.
VerbDirectObjectAgreement_126_spa_eng_ungrammatical,La sala tiene remote para la TV.
VerbDirectObjectAgreement_127_spa_eng_ungrammatical,La mesa tiene controller de juegos.
VerbDirectObjectAgreement_128_spa_eng_ungrammatical,El estante tiene headphone colgando.
VerbDirectObjectAgreement_129_spa_eng_ungrammatical,El escenario tiene microphone listo.
VerbDirectObjectAgreement_130_spa_eng_ungrammatical,La sala tiene speaker instalado.
VerbDirectObjectAgreement_131_spa_eng_ungrammatical,La sala tiene projector para la presentación.
VerbDirectObjectAgreement_132_spa_eng_ungrammatical,El auditorio tiene screen desplegada.
VerbDirectObjectAgreement_133_spa_eng_ungrammatical,La oficina tiene monitor en cada puesto.
VerbDirectObjectAgreement_134_spa_eng_ungrammatical,La mesa tiene keyboard inalámbrico.
VerbDirectObjectAgreement_135_spa_eng_ungrammatical,La estación tiene mouse de repuesto.
VerbDirectObjectAgreement_136_spa_eng_ungrammatical,La sala tiene printer disponible.
VerbDirectObjectAgreement_137_spa_eng_ungrammatical,El despacho tiene scanner en la mesa.
VerbDirectObjectAgreement_138_spa_eng_ungrammatical,El archivador tiene folder por año.
VerbDirectObjectAgreement_139_spa_eng_ungrammatical,La mochila tiene notebook para la clase.
VerbDirectObjectAgreement_140_spa_eng_ungrammatical,El estuche tiene pen de color.
VerbDirectObjectAgreement_141_spa_eng_ungrammatical,La caja tiene pencil afilado.
VerbDirectObjectAgreement_142_spa_eng_ungrammatical,El cajón tiene eraser de repuesto.
VerbDirectObjectAgreement_143_spa_eng_ungrammatical,La mesa tiene marker para la pizarra.
VerbDirectObjectAgreement_144_spa_eng_ungrammatical,El estuche tiene highlighter brillante.
VerbDirectObjectAgreement_145_spa_eng_ungrammatical,La oficina tiene stapler en el mostrador.
VerbDirectObjectAgreement_146_spa_eng_ungrammatical,El cajón tiene staple en un bote.
VerbDirectObjectAgreement_147_spa_eng_ungrammatical,La bandeja tiene clip metálico.
VerbDirectObjectAgreement_148_spa_eng_ungrammatical,El escritorio tiene folder urgente.
VerbDirectObjectAgreement_149_spa_eng_ungrammatical,La mesa tiene document para revisar.
VerbDirectObjectAgreement_150_spa_eng_ungrammatical,La sala tiene report impreso para la reunión.
VerbDirectObjectAgreement_151_spa_eng_ungrammatical,El garaje tiene ladder apoyada contra la pared.
VerbDirectObjectAgreement_152_spa_eng_ungrammatical,El taller tiene helmet sobre la mesa.
VerbDirectObjectAgreement_153_spa_eng_ungrammatical,El perchero tiene glove colgado junto a la puerta.
VerbDirectObjectAgreement_154_spa_eng_ungrammatical,El zapatero tiene boot alineada en la estantería.
VerbDirectObjectAgreement_155_spa_eng_ungrammatical,La entrada tiene sandal dejada junto al felpudo.
VerbDirectObjectAgreement_156_spa_eng_ungrammatical,La habitación tiene slipper junto a la cama.
VerbDirectObjectAgreement_157_spa_eng_ungrammatical,El perchero tiene scarf colgado.
VerbDirectObjectAgreement_158_spa_eng_ungrammatical,La entrada tiene umbrella apoyada en el rincón.
VerbDirectObjectAgreement_159_spa_eng_ungrammatical,La mesita tiene glass sobre el libro.
VerbDirectObjectAgreement_160_spa_eng_ungrammatical,El mirador tiene binocular disponible para los visitantes.
VerbDirectObjectAgreement_161_spa_eng_ungrammatical,La joyería tiene watch en la vitrina.
VerbDirectObjectAgreement_162_spa_eng_ungrammatical,La bandeja tiene bracelet junto al espejo.
VerbDirectObjectAgreement_163_spa_eng_ungrammatical,El joyero tiene earring emparejado.
VerbDirectObjectAgreement_164_spa_eng_ungrammatical,El estuche tiene coin antigua.
VerbDirectObjectAgreement_165_spa_eng_ungrammatical,El álbum tiene stamp raro.
VerbDirectObjectAgreement_166_spa_eng_ungrammatical,La mesa tiene postcard apilada.
VerbDirectObjectAgreement_167_spa_eng_ungrammatical,La nevera tiene magnet decorativo.
VerbDirectObjectAgreement_168_spa_eng_ungrammatical,El llavero tiene key nueva.
VerbDirectObjectAgreement_169_spa_eng_ungrammatical,La estación tiene charger disponible.
VerbDirectObjectAgreement_170_spa_eng_ungrammatical,La mesa tiene cable enredado.
VerbDirectObjectAgreement_171_spa_eng_ungrammatical,La caja tiene adapter variado.
VerbDirectObjectAgreement_172_spa_eng_ungrammatical,El taller tiene plug de repuesto.
VerbDirectObjectAgreement_173_spa_eng_ungrammatical,El armario tiene filter de aire.
VerbDirectObjectAgreement_174_spa_eng_ungrammatical,La caja tiene bulb de repuesto.
VerbDirectObjectAgreement_175_spa_eng_ungrammatical,El cajón tiene battery alcalina.
VerbDirectObjectAgreement_176_spa_eng_ungrammatical,La sala tiene remote sobre la mesa.
VerbDirectObjectAgreement_177_spa_eng_ungrammatical,La mesa tiene controller de juegos.
VerbDirectObjectAgreement_178_spa_eng_ungrammatical,El estante tiene headphone colgando.
VerbDirectObjectAgreement_179_spa_eng_ungrammatical,El escenario tiene microphone listo.
VerbDirectObjectAgreement_180_spa_eng_ungrammatical,La sala tiene speaker instalado.
VerbDirectObjectAgreement_181_spa_eng_ungrammatical,La sala tiene projector para la presentación.
VerbDirectObjectAgreement_182_spa_eng_ungrammatical,El auditorio tiene screen desplegada.
VerbDirectObjectAgreement_183_spa_eng_ungrammatical,La oficina tiene monitor en cada puesto.
VerbDirectObjectAgreement_184_spa_eng_ungrammatical,La mesa tiene keyboard inalámbrico.
VerbDirectObjectAgreement_185_spa_eng_ungrammatical,La estación tiene mouse de repuesto.
VerbDirectObjectAgreement_186_spa_eng_ungrammatical,La sala tiene printer disponible.
VerbDirectObjectAgreement_187_spa_eng_ungrammatical,El despacho tiene scanner en la mesa.
VerbDirectObjectAgreement_188_spa_eng_ungrammatical,El archivador tiene folder etiquetado.
VerbDirectObjectAgreement_189_spa_eng_ungrammatical,La mochila tiene notebook para la clase.
VerbDirectObjectAgreement_190_spa_eng_ungrammatical,El estuche tiene pen de color.
VerbDirectObjectAgreement_191_spa_eng_ungrammatical,La caja tiene pencil afilado.
VerbDirectObjectAgreement_192_spa_eng_ungrammatical,El cajón tiene eraser de repuesto.
VerbDirectObjectAgreement_193_spa_eng_ungrammatical,La mesa tiene marker para la pizarra.
VerbDirectObjectAgreement_194_spa_eng_ungrammatical,El estuche tiene highlighter brillante.
VerbDirectObjectAgreement_195_spa_eng_ungrammatical,La oficina tiene stapler en el mostrador.
VerbDirectObjectAgreement_196_spa_eng_ungrammatical,El cajón tiene staple en un bote.
VerbDirectObjectAgreement_197_spa_eng_ungrammatical,La bandeja tiene clip metálico.
VerbDirectObjectAgreement_198_spa_eng_ungrammatical,La mesa tiene document para revisar.
VerbDirectObjectAgreement_199_spa_eng_ungrammatical,La sala tiene report impreso para la reunión.
VerbDirectObjectAgreement_200_spa_eng_ungrammatical,El mostrador tiene invoice pendiente.
SubjectVerbAgreement_1_spa_eng_ungrammatical,El altar have velas encendidas en cada esquina.
SubjectVerbAgreement_2_spa_eng_ungrammatical,El busto have a plaque with the artist's name.
SubjectVerbAgreement_3_spa_eng_ungrammatical,El retrato have faded colors along the frame.
SubjectVerbAgreement_4_spa_eng_ungrammatical,El mural have floral motifs across the wall.
SubjectVerbAgreement_5_spa_eng_ungrammatical,El relieve have carved details along the edge.
SubjectVerbAgreement_6_spa_eng_ungrammatical,El modelo have removable parts in the structure.
SubjectVerbAgreement_7_spa_eng_ungrammatical,El tótem have carved symbols on the wooden shaft.
SubjectVerbAgreement_8_spa_eng_ungrammatical,El pedestal have a metal nameplate at the base.
SubjectVerbAgreement_9_spa_eng_ungrammatical,El mosaico have loose tiles in the lower corner.
SubjectVerbAgreement_10_spa_eng_ungrammatical,El maniquí have clothes arranged carefully on it.
SubjectVerbAgreement_11_spa_eng_ungrammatical,El monumento have a polished stone base and plaque.
SubjectVerbAgreement_12_spa_eng_ungrammatical,El panel have metal inlays along the surface.
SubjectVerbAgreement_13_spa_eng_ungrammatical,El objeto have inscriptions on the back side.
SubjectVerbAgreement_14_spa_eng_ungrammatical,El adorno have delicate filigree around the edges.
SubjectVerbAgreement_15_spa_eng_ungrammatical,El ítem have an inventory tag attached to it.
SubjectVerbAgreement_16_spa_eng_ungrammatical,El cuadro have visible brushstrokes in the center.
SubjectVerbAgreement_17_spa_eng_ungrammatical,El lienzo have layered coats of color across the surface.
SubjectVerbAgreement_18_spa_eng_ungrammatical,El óleo have cracked varnish near the edges.
SubjectVerbAgreement_19_spa_eng_ungrammatical,El bronce have green patina in several areas.
SubjectVerbAgreement_20_spa_eng_ungrammatical,El altar have wax residue around the candles.
SubjectVerbAgreement_21_spa_eng_ungrammatical,El faro have water splashes at the base of the structure.
SubjectVerbAgreement_22_spa_eng_ungrammatical,El obelisco have a reinforced metal base for stability.
SubjectVerbAgreement_23_spa_eng_ungrammatical,El monolito have weathering marks on the exposed faces.
SubjectVerbAgreement_24_spa_eng_ungrammatical,El coloso have an imposing scale in the public square.
SubjectVerbAgreement_25_spa_eng_ungrammatical,El templo have classical columns at the entrance.
SubjectVerbAgreement_26_spa_eng_ungrammatical,El relicario have engraved names on the inner lid.
SubjectVerbAgreement_27_spa_eng_ungrammatical,El vaso have a crazed glaze near the base.
SubjectVerbAgreement_28_spa_eng_ungrammatical,El jarrón have painted motifs around the neck.
SubjectVerbAgreement_29_spa_eng_ungrammatical,El reloj have a cracked glass over the dial.
