label,phenomenon,sentence_number,codeswitch_direction,grammaticality,sentence,surprisal
AdjOrder_67_eng_spa_grammatical,AdjOrder,67,eng_spa,grammatical,Lay out the canvas vacío in the studio.,25.64476013
AdjOrder_68_eng_spa_grammatical,AdjOrder,68,eng_spa,grammatical,Wash the brush suave after using it.,17.87371445
AdjOrder_69_eng_spa_grammatical,AdjOrder,69,eng_spa,grammatical,Stick the stamp rojo on the envelope.,28.0329628
AdjOrder_70_eng_spa_grammatical,AdjOrder,70,eng_spa,grammatical,Put the mailbox nuevo by the door.,47.5151329
AdjOrder_71_eng_spa_grammatical,AdjOrder,71,eng_spa,grammatical,Unroll the scroll viejo carefully.,41.53794861
AdjOrder_72_eng_spa_grammatical,AdjOrder,72,eng_spa,grammatical,Move the warehouse grande to the safe area.,47.30373764
AdjOrder_73_eng_spa_grammatical,AdjOrder,73,eng_spa,grammatical,Preheat the oven caliente before baking.,33.87604904
AdjOrder_74_eng_spa_grammatical,AdjOrder,74,eng_spa,grammatical,Turn off the stove viejo when you finish.,32.73805618
AdjOrder_75_eng_spa_grammatical,AdjOrder,75,eng_spa,grammatical,Take the pan caliente out of the kitchen.,37.0308876
AdjOrder_76_eng_spa_grammatical,AdjOrder,76,eng_spa,grammatical,Place the ladle grande on the rack.,37.19358444
AdjOrder_77_eng_spa_grammatical,AdjOrder,77,eng_spa,grammatical,Stack the crate de madera in the van.,38.99326706
AdjOrder_78_eng_spa_grammatical,AdjOrder,78,eng_spa,grammatical,Roll the barrel pesado to the shed.,44.53508759
AdjOrder_79_eng_spa_grammatical,AdjOrder,79,eng_spa,grammatical,Tie the rope largo to the post.,45.81495285
AdjOrder_80_eng_spa_grammatical,AdjOrder,80,eng_spa,grammatical,Secure the anchor pesado before sailing.,52.87232208
AdjOrder_81_eng_spa_grammatical,AdjOrder,81,eng_spa,grammatical,Seal the container metálico for shipping.,52.16923523
AdjOrder_82_eng_spa_grammatical,AdjOrder,82,eng_spa,grammatical,Fill the bucket pequeño with water.,28.18883514
AdjOrder_83_eng_spa_grammatical,AdjOrder,83,eng_spa,grammatical,Put the tool afilado in the box.,41.41513443
AdjOrder_84_eng_spa_grammatical,AdjOrder,84,eng_spa,grammatical,Hand the wrench pesado to the mechanic.,47.42326736
AdjOrder_85_eng_spa_grammatical,AdjOrder,85,eng_spa,grammatical,Use the screwdriver plano to open the lid.,23.54141617
AdjOrder_86_eng_spa_grammatical,AdjOrder,86,eng_spa,grammatical,Tighten the bolt suelto with the wrench.,39.2803421
AdjOrder_87_eng_spa_grammatical,AdjOrder,87,eng_spa,grammatical,Pull the nail oxidado out carefully.,41.80195999
AdjOrder_88_eng_spa_grammatical,AdjOrder,88,eng_spa,grammatical,Oil the hinge viejo so it won't squeak.,65.47470856
AdjOrder_89_eng_spa_grammatical,AdjOrder,89,eng_spa,grammatical,Apply the paint fresca to the wall.,34.07228851
AdjOrder_90_eng_spa_grammatical,AdjOrder,90,eng_spa,grammatical,Use the primer nuevo before painting.,50.05675125
AdjOrder_91_eng_spa_grammatical,AdjOrder,91,eng_spa,grammatical,Dip the brush ancha into the paint.,41.24153137
AdjOrder_92_eng_spa_grammatical,AdjOrder,92,eng_spa,grammatical,Roll the roller largo over the surface.,33.2046051
AdjOrder_93_eng_spa_grammatical,AdjOrder,93,eng_spa,grammatical,Put the mask limpia on before entering.,42.22736359
AdjOrder_94_eng_spa_grammatical,AdjOrder,94,eng_spa,grammatical,Find the glove cálido in the box.,39.04933548
AdjOrder_95_eng_spa_grammatical,AdjOrder,95,eng_spa,grammatical,Clean the boot embarrado before storing it.,49.68242264
AdjOrder_96_eng_spa_grammatical,AdjOrder,96,eng_spa,grammatical,Lean the ladder alta against the wall.,28.58303452
AdjOrder_97_eng_spa_grammatical,AdjOrder,97,eng_spa,grammatical,Move the container pesado to the truck.,48.29521561
AdjOrder_98_eng_spa_grammatical,AdjOrder,98,eng_spa,grammatical,Open the trunk viejo carefully.,43.77301407
AdjOrder_99_eng_spa_grammatical,AdjOrder,99,eng_spa,grammatical,Hang the sign nuevo at the entrance.,41.13779449
AdjOrder_100_eng_spa_grammatical,AdjOrder,100,eng_spa,grammatical,Raise the flag pequeño during the ceremony.,32.75530624
AdjOrder_101_eng_spa_grammatical,AdjOrder,101,eng_spa,grammatical,Put the box roja on the table.,36.99383926
AdjOrder_102_eng_spa_grammatical,AdjOrder,102,eng_spa,grammatical,Turn off the lamp azul before sleeping.,30.20810318
AdjOrder_103_eng_spa_grammatical,AdjOrder,103,eng_spa,grammatical,Move the chair pequeño next to the window.,52.01976013
AdjOrder_104_eng_spa_grammatical,AdjOrder,104,eng_spa,grammatical,Wipe the table limpio before dinner.,31.73532104
AdjOrder_105_eng_spa_grammatical,AdjOrder,105,eng_spa,grammatical,Close the door pesado when you leave.,40.92101669
AdjOrder_106_eng_spa_grammatical,AdjOrder,106,eng_spa,grammatical,Open the window ancho to air the room.,34.59786606
AdjOrder_107_eng_spa_grammatical,AdjOrder,107,eng_spa,grammatical,Paint the wall brillante this afternoon.,45.15201187
AdjOrder_108_eng_spa_grammatical,AdjOrder,108,eng_spa,grammatical,Check the ceiling alto for cracks.,33.18299103
AdjOrder_109_eng_spa_grammatical,AdjOrder,109,eng_spa,grammatical,Put the stool bajo by the counter.,37.5734787
AdjOrder_110_eng_spa_grammatical,AdjOrder,110,eng_spa,grammatical,Clean the mirror redondo with a cloth.,30.08493042
AdjOrder_111_eng_spa_grammatical,AdjOrder,111,eng_spa,grammatical,Set the clock lento to the exact time.,32.959198
AdjOrder_112_eng_spa_grammatical,AdjOrder,112,eng_spa,grammatical,Turn on the radio viejo in the morning.,25.44449615
AdjOrder_113_eng_spa_grammatical,AdjOrder,113,eng_spa,grammatical,Hang the towel mojada on the hook.,42.54067612
AdjOrder_114_eng_spa_grammatical,AdjOrder,114,eng_spa,grammatical,Put the soap fresco by the sink.,26.60601044
AdjOrder_115_eng_spa_grammatical,AdjOrder,115,eng_spa,grammatical,Leave the comb pequeño on the bathroom table.,43.43849182
AdjOrder_116_eng_spa_grammatical,AdjOrder,116,eng_spa,grammatical,Store the brush suave in the drawer.,32.44239044
AdjOrder_117_eng_spa_grammatical,AdjOrder,117,eng_spa,grammatical,Place the mirror alto in the hallway.,29.28386307
AdjOrder_118_eng_spa_grammatical,AdjOrder,118,eng_spa,grammatical,Spread the mat limpia in the living room.,39.48612213
AdjOrder_119_eng_spa_grammatical,AdjOrder,119,eng_spa,grammatical,Move the rug pequeño to the center.,40.89838028
AdjOrder_120_eng_spa_grammatical,AdjOrder,120,eng_spa,grammatical,Place the cup caliente on the kitchen table.,32.12171936
AdjOrder_121_eng_spa_grammatical,AdjOrder,121,eng_spa,grammatical,Wash the mug sucio before using it.,22.93009186
AdjOrder_122_eng_spa_grammatical,AdjOrder,122,eng_spa,grammatical,Keep the bottle llena in the fridge.,36.77090836
AdjOrder_123_eng_spa_grammatical,AdjOrder,123,eng_spa,grammatical,Close the jar apretado after using it.,52.42611694
AdjOrder_124_eng_spa_grammatical,AdjOrder,124,eng_spa,grammatical,Put the spoon pequeño beside the plate.,29.40498352
AdjOrder_125_eng_spa_grammatical,AdjOrder,125,eng_spa,grammatical,Fill the glass vacío with water.,23.09765625
AdjOrder_126_eng_spa_grammatical,AdjOrder,126,eng_spa,grammatical,Place the bowl limpio on the table.,25.50590515
AdjOrder_127_eng_spa_grammatical,AdjOrder,127,eng_spa,grammatical,Turn off the pot caliente before moving it.,33.19571304
AdjOrder_128_eng_spa_grammatical,AdjOrder,128,eng_spa,grammatical,Take the pan pesado off the stove.,41.0644989
AdjOrder_129_eng_spa_grammatical,AdjOrder,129,eng_spa,grammatical,Sharpen the knife afilado in the kitchen.,43.75959396
AdjOrder_130_eng_spa_grammatical,AdjOrder,130,eng_spa,grammatical,Place the fork limpio beside the plate.,33.31905365
AdjOrder_131_eng_spa_grammatical,AdjOrder,131,eng_spa,grammatical,Store the plate redondo in the cupboard.,29.26224136
AdjOrder_132_eng_spa_grammatical,AdjOrder,132,eng_spa,grammatical,Fold the napkin blanca before dinner.,41.37238693
AdjOrder_133_eng_spa_grammatical,AdjOrder,133,eng_spa,grammatical,Fix the chair roto this afternoon.,52.32550049
AdjOrder_134_eng_spa_grammatical,AdjOrder,134,eng_spa,grammatical,Place the bench largo in the garden.,32.94337082
AdjOrder_135_eng_spa_grammatical,AdjOrder,135,eng_spa,grammatical,Lock the gate oxidado at dusk.,40.63636017
AdjOrder_136_eng_spa_grammatical,AdjOrder,136,eng_spa,grammatical,Paint the fence blanca this spring.,27.63907242
AdjOrder_137_eng_spa_grammatical,AdjOrder,137,eng_spa,grammatical,Clear the path estrecho before the visit.,52.11938095
AdjOrder_138_eng_spa_grammatical,AdjOrder,138,eng_spa,grammatical,Mark the trail largo for hikers.,39.28602219
AdjOrder_139_eng_spa_grammatical,AdjOrder,139,eng_spa,grammatical,Open the gate pesado for the truck.,52.2160759
AdjOrder_140_eng_spa_grammatical,AdjOrder,140,eng_spa,grammatical,Water the yard seco at dawn.,43.26508713
AdjOrder_141_eng_spa_grammatical,AdjOrder,141,eng_spa,grammatical,Clean the garage grande this weekend.,43.83719254
AdjOrder_142_eng_spa_grammatical,AdjOrder,142,eng_spa,grammatical,Tidy the shed pequeño before winter.,55.41627121
AdjOrder_143_eng_spa_grammatical,AdjOrder,143,eng_spa,grammatical,Close the toolbox pesado carefully.,58.57712555
AdjOrder_144_eng_spa_grammatical,AdjOrder,144,eng_spa,grammatical,Lean the ladder alta against the wall.,28.58303452
AdjOrder_145_eng_spa_grammatical,AdjOrder,145,eng_spa,grammatical,Coil the rope largo after use.,46.85775375
AdjOrder_146_eng_spa_grammatical,AdjOrder,146,eng_spa,grammatical,Attach the hook pequeño to the wall.,38.5615654
AdjOrder_147_eng_spa_grammatical,AdjOrder,147,eng_spa,grammatical,Pull the nail oxidado out carefully.,41.80195999
AdjOrder_148_eng_spa_grammatical,AdjOrder,148,eng_spa,grammatical,Tighten the screw suelto with the wrench.,38.84000015
AdjOrder_149_eng_spa_grammatical,AdjOrder,149,eng_spa,grammatical,Replace the bolt viejo with a new one.,29.09120941
AdjOrder_150_eng_spa_grammatical,AdjOrder,150,eng_spa,grammatical,Oil the hinge rígida so it won't squeak.,71.6248703
AdjOrder_151_eng_spa_grammatical,AdjOrder,151,eng_spa,grammatical,Put the jacket rojo on the chair by the door.,34.30083847
AdjOrder_152_eng_spa_grammatical,AdjOrder,152,eng_spa,grammatical,Place the glass azul on the kitchen table.,37.40077972
AdjOrder_153_eng_spa_grammatical,AdjOrder,153,eng_spa,grammatical,Hang the belt negro on the closet hook.,39.42956543
AdjOrder_154_eng_spa_grammatical,AdjOrder,154,eng_spa,grammatical,Leave the glove cálido in the basket by the door.,48.57407379
AdjOrder_155_eng_spa_grammatical,AdjOrder,155,eng_spa,grammatical,Put the bowl blanco on the kitchen shelf.,36.52949524
AdjOrder_156_eng_spa_grammatical,AdjOrder,156,eng_spa,grammatical,Store the canister metálico in the pantry with the cans.,46.67589188
AdjOrder_157_eng_spa_grammatical,AdjOrder,157,eng_spa,grammatical,Place the cap cálido on the hall hook.,54.97125626
AdjOrder_158_eng_spa_grammatical,AdjOrder,158,eng_spa,grammatical,Move the crate pesado to the corner of the storeroom.,60.52999115
AdjOrder_159_eng_spa_grammatical,AdjOrder,159,eng_spa,grammatical,Set the lantern brillante on the porch table.,32.698452
AdjOrder_160_eng_spa_grammatical,AdjOrder,160,eng_spa,grammatical,Unroll the scroll viejo on the work table.,41.05512619
AdjOrder_161_eng_spa_grammatical,AdjOrder,161,eng_spa,grammatical,Open the trunk grande in the basement carefully.,45.29951096
AdjOrder_162_eng_spa_grammatical,AdjOrder,162,eng_spa,grammatical,Put the stool bajo by the counter.,37.5734787
AdjOrder_163_eng_spa_grammatical,AdjOrder,163,eng_spa,grammatical,Place the jar sellado on the kitchen shelf.,38.41788483
AdjOrder_164_eng_spa_grammatical,AdjOrder,164,eng_spa,grammatical,Load the trunk de madera onto the delivery truck.,53.01283646
AdjOrder_165_eng_spa_grammatical,AdjOrder,165,eng_spa,grammatical,Lean the rod largo against the workshop wall.,59.75063324
AdjOrder_166_eng_spa_grammatical,AdjOrder,166,eng_spa,grammatical,Drive the post alto into the garden by the path.,50.27015686
AdjOrder_167_eng_spa_grammatical,AdjOrder,167,eng_spa,grammatical,Seal the container apretado before shipping.,50.77796936
AdjOrder_168_eng_spa_grammatical,AdjOrder,168,eng_spa,grammatical,Place the trunk pesado on the loading platform.,43.83522797
AdjOrder_169_eng_spa_grammatical,AdjOrder,169,eng_spa,grammatical,Prop the rod delgado next to the shed door.,41.96411896
AdjOrder_170_eng_spa_grammatical,AdjOrder,170,eng_spa,grammatical,Store the chest cerrado in the safe.,55.96074677
AdjOrder_171_eng_spa_grammatical,AdjOrder,171,eng_spa,grammatical,Check the pipe oxidado under the sink.,34.6276741
AdjOrder_172_eng_spa_grammatical,AdjOrder,172,eng_spa,grammatical,Plug the plug suelto into the outlet.,41.91423416
AdjOrder_173_eng_spa_grammatical,AdjOrder,173,eng_spa,grammatical,Install the socket nuevo on the workshop wall.,45.04880524
AdjOrder_174_eng_spa_grammatical,AdjOrder,174,eng_spa,grammatical,Pull the lever largo to open the gate.,34.15945435
AdjOrder_175_eng_spa_grammatical,AdjOrder,175,eng_spa,grammatical,Grease the gear pequeño before assembly.,43.73517227
AdjOrder_176_eng_spa_grammatical,AdjOrder,176,eng_spa,grammatical,Replace the axle desgastado in the machine.,31.13400269
AdjOrder_177_eng_spa_grammatical,AdjOrder,177,eng_spa,grammatical,Tighten the lever apretado so it works well.,54.53871918
AdjOrder_178_eng_spa_grammatical,AdjOrder,178,eng_spa,grammatical,Replace the seal viejo to prevent leaks.,32.54528809
AdjOrder_179_eng_spa_grammatical,AdjOrder,179,eng_spa,grammatical,Fit the gasket nuevo into the lid.,54.49576569
AdjOrder_180_eng_spa_grammatical,AdjOrder,180,eng_spa,grammatical,Clean the filter sucio before using the machine.,37.3264389
AdjOrder_181_eng_spa_grammatical,AdjOrder,181,eng_spa,grammatical,Replace the coil quemada in the panel.,35.33587265
AdjOrder_182_eng_spa_grammatical,AdjOrder,182,eng_spa,grammatical,Straighten the rod doblada before welding.,60.49781799
AdjOrder_183_eng_spa_grammatical,AdjOrder,183,eng_spa,grammatical,Tighten the bolt suelto with the correct wrench.,42.05044556
AdjOrder_184_eng_spa_grammatical,AdjOrder,184,eng_spa,grammatical,Screw the nut pequeña onto the bolt.,48.14984131
AdjOrder_185_eng_spa_grammatical,AdjOrder,185,eng_spa,grammatical,Add the washer delgada before tightening.,41.61807632
AdjOrder_186_eng_spa_grammatical,AdjOrder,186,eng_spa,grammatical,Attach the clip metálico in place.,47.27222061
AdjOrder_187_eng_spa_grammatical,AdjOrder,187,eng_spa,grammatical,Fit the seal de goma into the joint.,45.42259216
AdjOrder_188_eng_spa_grammatical,AdjOrder,188,eng_spa,grammatical,Tighten the strap largo around the parcel.,50.96733093
AdjOrder_189_eng_spa_grammatical,AdjOrder,189,eng_spa,grammatical,Hang the hook metálico on the bar.,46.06822586
AdjOrder_190_eng_spa_grammatical,AdjOrder,190,eng_spa,grammatical,Tighten the clamp apretado to hold the part.,56.97850418
AdjOrder_191_eng_spa_grammatical,AdjOrder,191,eng_spa,grammatical,Bolt the vice pesado to the workbench.,52.93486786
AdjOrder_192_eng_spa_grammatical,AdjOrder,192,eng_spa,grammatical,Set the anvil sólido in the forge workshop.,66.70089722
AdjOrder_193_eng_spa_grammatical,AdjOrder,193,eng_spa,grammatical,Heat the forge caliente before starting work.,40.07497406
AdjOrder_194_eng_spa_grammatical,AdjOrder,194,eng_spa,grammatical,Set the grind fina to sharpen the tool.,41.82542419
AdjOrder_195_eng_spa_grammatical,AdjOrder,195,eng_spa,grammatical,Move the vice viejo to the corner.,40.34665298
AdjOrder_196_eng_spa_grammatical,AdjOrder,196,eng_spa,grammatical,Clean the bench áspero before using it.,41.59072495
AdjOrder_197_eng_spa_grammatical,AdjOrder,197,eng_spa,grammatical,Cut the stump grueso to make the base.,43.163311
AdjOrder_198_eng_spa_grammatical,AdjOrder,198,eng_spa,grammatical,Roll the log pesado to the work area.,47.477211
AdjOrder_199_eng_spa_grammatical,AdjOrder,199,eng_spa,grammatical,Replace the axle doblado on the rear axle.,28.05877304
AdjOrder_200_eng_spa_grammatical,AdjOrder,200,eng_spa,grammatical,Install the shaft largo in the central mount.,41.55142212
